id,category_id,localization_code,name,slug
27499,2128,fr,Pre-Islamic Prophets and Messengers; peace be upon them,pre-islamic-prophets-and-messengers;-peace-be-upon-them
27500,2128,id,Pre-Islamic Prophets and Messengers; peace be upon them,pre-islamic-prophets-and-messengers;-peace-be-upon-them
27501,2128,ru,Pre-Islamic Prophets and Messengers; peace be upon them,pre-islamic-prophets-and-messengers;-peace-be-upon-them
27502,2128,tr,Pre-Islamic Prophets and Messengers; peace be upon them,pre-islamic-prophets-and-messengers;-peace-be-upon-them
27503,2128,ur,Pre-Islamic Prophets and Messengers; peace be upon them,pre-islamic-prophets-and-messengers;-peace-be-upon-them
27504,2128,fa,Pre-Islamic Prophets and Messengers; peace be upon them,pre-islamic-prophets-and-messengers;-peace-be-upon-them
27505,2129,ar,نبينا محمد صلى الله عليه وسلم,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27506,2129,en,Our Prophet Muhammad; may Allah's peace and blessings be upon him,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27507,2129,de,Our Prophet Muhammad; may Allah's peace and blessings be upon him,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27508,2129,es,Our Prophet Muhammad; may Allah's peace and blessings be upon him,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27509,2129,fr,Our Prophet Muhammad; may Allah's peace and blessings be upon him,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27510,2129,id,Our Prophet Muhammad; may Allah's peace and blessings be upon him,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27511,2129,ru,Our Prophet Muhammad; may Allah's peace and blessings be upon him,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27512,2129,tr,Our Prophet Muhammad; may Allah's peace and blessings be upon him,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27513,2129,ur,Our Prophet Muhammad; may Allah's peace and blessings be upon him,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27514,2129,fa,Our Prophet Muhammad; may Allah's peace and blessings be upon him,our-prophet-muhammad;-may-allahs-peace-and-blessings-be-upon-him
27515,2130,ar,كرامات الأولياء,miracles-of-the-pious-allies-of-allah
27516,2130,en,Miracles of the Pious Allies of Allah,miracles-of-the-pious-allies-of-allah
27517,2130,de,Miracles of the Pious Allies of Allah,miracles-of-the-pious-allies-of-allah
27518,2130,es,Miracles of the Pious Allies of Allah,miracles-of-the-pious-allies-of-allah
27519,2130,fr,Miracles of the Pious Allies of Allah,miracles-of-the-pious-allies-of-allah
27520,2130,id,Miracles of the Pious Allies of Allah,miracles-of-the-pious-allies-of-allah
27521,2130,ru,Miracles of the Pious Allies of Allah,miracles-of-the-pious-allies-of-allah
27522,2130,tr,Miracles of the Pious Allies of Allah,miracles-of-the-pious-allies-of-allah
27523,2130,ur,Miracles of the Pious Allies of Allah,miracles-of-the-pious-allies-of-allah
27524,2130,fa,Miracles of the Pious Allies of Allah,miracles-of-the-pious-allies-of-allah
27525,2131,ar,الحياة البرزخية,the-barzakh-life-after-death-period
27526,2131,en,The Barzakh Life (After death Period),the-barzakh-life-after-death-period
27527,2131,de,The Barzakh Life (After death Period),the-barzakh-life-after-death-period
27528,2131,es,The Barzakh Life (After death Period),the-barzakh-life-after-death-period
27529,2131,fr,The Barzakh Life (After death Period),the-barzakh-life-after-death-period
27530,2131,id,The Barzakh Life (After death Period),the-barzakh-life-after-death-period
27531,2131,ru,The Barzakh Life (After death Period),the-barzakh-life-after-death-period
27532,2131,tr,The Barzakh Life (After death Period),the-barzakh-life-after-death-period
27533,2131,ur,The Barzakh Life (After death Period),the-barzakh-life-after-death-period
27534,2131,fa,The Barzakh Life (After death Period),the-barzakh-life-after-death-period
27535,2132,ar,أشراط الساعة,portents-of-the-hour
27536,2132,en,Portents of the Hour,portents-of-the-hour
27537,2132,de,Portents of the Hour,portents-of-the-hour
27538,2132,es,Portents of the Hour,portents-of-the-hour
27539,2132,fr,Portents of the Hour,portents-of-the-hour
27540,2132,id,Portents of the Hour,portents-of-the-hour
27541,2132,ru,Portents of the Hour,portents-of-the-hour
27542,2132,tr,Portents of the Hour,portents-of-the-hour
27543,2132,ur,Portents of the Hour,portents-of-the-hour
27544,2132,fa,Portents of the Hour,portents-of-the-hour
27545,2133,ar,الحياة الآخرة,the-hereafter-life
27546,2133,en,The Hereafter Life,the-hereafter-life
27547,2133,de,The Hereafter Life,the-hereafter-life
27548,2133,es,The Hereafter Life,the-hereafter-life
27549,2133,fr,The Hereafter Life,the-hereafter-life
27550,2133,id,The Hereafter Life,the-hereafter-life
27551,2133,ru,The Hereafter Life,the-hereafter-life
27552,2133,tr,The Hereafter Life,the-hereafter-life
27553,2133,ur,The Hereafter Life,the-hereafter-life
27554,2133,fa,The Hereafter Life,the-hereafter-life
27555,2134,ar,مراتب القضاء والقدر,levels-of-divine-decree-and-fate
27556,2134,en,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate
27557,2134,de,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate
27558,2134,es,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate
27559,2134,fr,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate
27560,2134,id,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate
27561,2134,ru,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate
27562,2134,tr,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate
27563,2134,ur,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate
27564,2134,fa,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate
27565,2135,ar,مسائل القضاء والقدر,issues-of-divine-decree-and-fate
27566,2135,en,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate
27567,2135,de,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate
27568,2135,es,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate
27569,2135,fr,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate
27570,2135,id,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate
27571,2135,ru,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate
27572,2135,tr,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate
27573,2135,ur,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate
27574,2135,fa,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate
27575,2136,ar,الإسلام,islam
27576,2136,en,Islam,islam
27577,2136,de,Islam,islam
27578,2136,es,Islam,islam
27579,2136,fr,Islam,islam
27580,2136,id,Islam,islam
27581,2136,ru,Islam,islam
27582,2136,tr,Islam,islam
27583,2136,ur,Islam,islam
27584,2136,fa,Islam,islam
27585,2137,ar,نواقض الإسلام,nullifiers-of-islam
27586,2137,en,Nullifiers of Islam,nullifiers-of-islam
27587,2137,de,Nullifiers of Islam,nullifiers-of-islam
27588,2137,es,Nullifiers of Islam,nullifiers-of-islam
27589,2137,fr,Nullifiers of Islam,nullifiers-of-islam
27590,2137,id,Nullifiers of Islam,nullifiers-of-islam
27591,2137,ru,Nullifiers of Islam,nullifiers-of-islam
27592,2137,tr,Nullifiers of Islam,nullifiers-of-islam
27593,2137,ur,Nullifiers of Islam,nullifiers-of-islam
27594,2137,fa,Nullifiers of Islam,nullifiers-of-islam
27595,2138,ar,مسائل الجاهلية,issues-of-pre-islamic-era
27596,2138,en,Issues of Pre-Islamic Era,issues-of-pre-islamic-era
27597,2138,de,Issues of Pre-Islamic Era,issues-of-pre-islamic-era
27598,2138,es,Issues of Pre-Islamic Era,issues-of-pre-islamic-era
27599,2138,fr,Issues of Pre-Islamic Era,issues-of-pre-islamic-era
27600,2138,id,Issues of Pre-Islamic Era,issues-of-pre-islamic-era
27601,2138,ru,Issues of Pre-Islamic Era,issues-of-pre-islamic-era
27602,2138,tr,Issues of Pre-Islamic Era,issues-of-pre-islamic-era
27603,2138,ur,Issues of Pre-Islamic Era,issues-of-pre-islamic-era
27604,2138,fa,Issues of Pre-Islamic Era,issues-of-pre-islamic-era
27605,2139,ar,زيادة الإيمان ونقصانه,increase-and-decrease-of-faith
27606,2139,en,Increase and Decrease of Faith,increase-and-decrease-of-faith
27607,2139,de,Increase and Decrease of Faith,increase-and-decrease-of-faith
27608,2139,es,Increase and Decrease of Faith,increase-and-decrease-of-faith
27609,2139,fr,Increase and Decrease of Faith,increase-and-decrease-of-faith
27610,2139,id,Increase and Decrease of Faith,increase-and-decrease-of-faith
27611,2139,ru,Increase and Decrease of Faith,increase-and-decrease-of-faith
27612,2139,tr,Increase and Decrease of Faith,increase-and-decrease-of-faith
27613,2139,ur,Increase and Decrease of Faith,increase-and-decrease-of-faith
27614,2139,fa,Increase and Decrease of Faith,increase-and-decrease-of-faith
27615,2140,ar,شعب الإيمان,branches-of-faith
27616,2140,en,Branches of Faith,branches-of-faith
27617,2140,de,Branches of Faith,branches-of-faith
27618,2140,es,Branches of Faith,branches-of-faith
27619,2140,fr,Branches of Faith,branches-of-faith
27620,2140,id,Branches of Faith,branches-of-faith
27621,2140,ru,Branches of Faith,branches-of-faith
27622,2140,tr,Branches of Faith,branches-of-faith
27623,2140,ur,Branches of Faith,branches-of-faith
27624,2140,fa,Branches of Faith,branches-of-faith
27625,2141,ar,الكفر,disbelief
27626,2141,en,Disbelief,disbelief
27627,2141,de,Disbelief,disbelief
27628,2141,es,Disbelief,disbelief
27629,2141,fr,Disbelief,disbelief
27630,2141,id,Disbelief,disbelief
27631,2141,ru,Disbelief,disbelief
27632,2141,tr,Disbelief,disbelief
27633,2141,ur,Disbelief,disbelief
27634,2141,fa,Disbelief,disbelief
27635,2142,ar,الشرك,polytheism
27636,2142,en,Polytheism,polytheism
27637,2142,de,Polytheism,polytheism
27638,2142,es,Polytheism,polytheism
27639,2142,fr,Polytheism,polytheism
27640,2142,id,Polytheism,polytheism
27641,2142,ru,Polytheism,polytheism
27642,2142,tr,Polytheism,polytheism
27643,2142,ur,Polytheism,polytheism
27644,2142,fa,Polytheism,polytheism
27645,2143,ar,النفاق,hypocrisy
27646,2143,en,Hypocrisy,hypocrisy
27647,2143,de,Hypocrisy,hypocrisy
27648,2143,es,Hypocrisy,hypocrisy
27649,2143,fr,Hypocrisy,hypocrisy
27650,2143,id,Hypocrisy,hypocrisy
27651,2143,ru,Hypocrisy,hypocrisy
27652,2143,tr,Hypocrisy,hypocrisy
27653,2143,ur,Hypocrisy,hypocrisy
27654,2143,fa,Hypocrisy,hypocrisy
27655,2144,ar,الفسق,immorality
27656,2144,en,Immorality,immorality
27657,2144,de,Immorality,immorality
27658,2144,es,Immorality,immorality
27659,2144,fr,Immorality,immorality
27660,2144,id,Immorality,immorality
27661,2144,ru,Immorality,immorality
27662,2144,tr,Immorality,immorality
27663,2144,ur,Immorality,immorality
27664,2144,fa,Immorality,immorality
27665,2145,ar,البدعة,religious-innovation
27666,2145,en,Religious Innovation,religious-innovation
27667,2145,de,Religious Innovation,religious-innovation
27668,2145,es,Religious Innovation,religious-innovation
27669,2145,fr,Religious Innovation,religious-innovation
27670,2145,id,Religious Innovation,religious-innovation
27671,2145,ru,Religious Innovation,religious-innovation
27672,2145,tr,Religious Innovation,religious-innovation
27673,2145,ur,Religious Innovation,religious-innovation
27674,2145,fa,Religious Innovation,religious-innovation
27675,2146,ar,فضل الصحابة رضي الله عنهم,merit-of-the-companions
27676,2146,en,Merit of the Companions,merit-of-the-companions
27677,2146,de,Merit of the Companions,merit-of-the-companions
27678,2146,es,Merit of the Companions,merit-of-the-companions
27679,2146,fr,Merit of the Companions,merit-of-the-companions
27680,2146,id,Merit of the Companions,merit-of-the-companions
27681,2146,ru,Merit of the Companions,merit-of-the-companions
27682,2146,tr,Merit of the Companions,merit-of-the-companions
27683,2146,ur,Merit of the Companions,merit-of-the-companions
27684,2146,fa,Merit of the Companions,merit-of-the-companions
27685,2147,ar,الاعتقاد في الصحابة رضي الله عنهم,belief-in-the-the-companions
27686,2147,en,Belief in the the Companions,belief-in-the-the-companions
27687,2147,de,Belief in the the Companions,belief-in-the-the-companions
27688,2147,es,Belief in the the Companions,belief-in-the-the-companions
27689,2147,fr,Belief in the the Companions,belief-in-the-the-companions
27690,2147,id,Belief in the the Companions,belief-in-the-the-companions
27691,2147,ru,Belief in the the Companions,belief-in-the-the-companions
27692,2147,tr,Belief in the the Companions,belief-in-the-the-companions
27693,2147,ur,Belief in the the Companions,belief-in-the-the-companions
27694,2147,fa,Belief in the the Companions,belief-in-the-the-companions
27695,2148,ar,درجات الصحابة رضي الله عنهم,degrees-of-the-companions
27696,2148,en,Degrees of the Companions,degrees-of-the-companions
27697,2148,de,Degrees of the Companions,degrees-of-the-companions
27698,2148,es,Degrees of the Companions,degrees-of-the-companions
27699,2148,fr,Degrees of the Companions,degrees-of-the-companions
27700,2148,id,Degrees of the Companions,degrees-of-the-companions
27701,2148,ru,Degrees of the Companions,degrees-of-the-companions
27702,2148,tr,Degrees of the Companions,degrees-of-the-companions
27703,2148,ur,Degrees of the Companions,degrees-of-the-companions
27704,2148,fa,Degrees of the Companions,degrees-of-the-companions
27705,2149,ar,فضل آل البيت,merit-of-the-prophets-family
27706,2149,en,Merit of the Prophet's Family,merit-of-the-prophets-family
27707,2149,de,Merit of the Prophet's Family,merit-of-the-prophets-family
27708,2149,es,Merit of the Prophet's Family,merit-of-the-prophets-family
27709,2149,fr,Merit of the Prophet's Family,merit-of-the-prophets-family
27710,2149,id,Merit of the Prophet's Family,merit-of-the-prophets-family
27711,2149,ru,Merit of the Prophet's Family,merit-of-the-prophets-family
27712,2149,tr,Merit of the Prophet's Family,merit-of-the-prophets-family
27713,2149,ur,Merit of the Prophet's Family,merit-of-the-prophets-family
27714,2149,fa,Merit of the Prophet's Family,merit-of-the-prophets-family
27715,2150,ar,فضل أمهات المؤمنين,merit-of-the-mothers-of-the-believers
27716,2150,en,Merit of the Mothers of the Believers,merit-of-the-mothers-of-the-believers
27717,2150,de,Merit of the Mothers of the Believers,merit-of-the-mothers-of-the-believers
27718,2150,es,Merit of the Mothers of the Believers,merit-of-the-mothers-of-the-believers
27719,2150,fr,Merit of the Mothers of the Believers,merit-of-the-mothers-of-the-believers
27720,2150,id,Merit of the Mothers of the Believers,merit-of-the-mothers-of-the-believers
27721,2150,ru,Merit of the Mothers of the Believers,merit-of-the-mothers-of-the-believers
27722,2150,tr,Merit of the Mothers of the Believers,merit-of-the-mothers-of-the-believers
27723,2150,ur,Merit of the Mothers of the Believers,merit-of-the-mothers-of-the-believers
27724,2150,fa,Merit of the Mothers of the Believers,merit-of-the-mothers-of-the-believers
27725,2151,ar,الاعتقاد في آل البيت,belief-in-the-prophets-family
27726,2151,en,Belief in the Prophet's Family,belief-in-the-prophets-family
27727,2151,de,Belief in the Prophet's Family,belief-in-the-prophets-family
27728,2151,es,Belief in the Prophet's Family,belief-in-the-prophets-family
27729,2151,fr,Belief in the Prophet's Family,belief-in-the-prophets-family
27730,2151,id,Belief in the Prophet's Family,belief-in-the-prophets-family
27731,2151,ru,Belief in the Prophet's Family,belief-in-the-prophets-family
27732,2151,tr,Belief in the Prophet's Family,belief-in-the-prophets-family
27733,2151,ur,Belief in the Prophet's Family,belief-in-the-prophets-family
27734,2151,fa,Belief in the Prophet's Family,belief-in-the-prophets-family
27735,2152,ar,حقوق آل البيت,rights-of-the-prophets-family
27736,2152,en,Rights of the Prophet's Family,rights-of-the-prophets-family
27737,2152,de,Rights of the Prophet's Family,rights-of-the-prophets-family
27738,2152,es,Rights of the Prophet's Family,rights-of-the-prophets-family
27739,2152,fr,Rights of the Prophet's Family,rights-of-the-prophets-family
27740,2152,id,Rights of the Prophet's Family,rights-of-the-prophets-family
27741,2152,ru,Rights of the Prophet's Family,rights-of-the-prophets-family
27742,2152,tr,Rights of the Prophet's Family,rights-of-the-prophets-family
27743,2152,ur,Rights of the Prophet's Family,rights-of-the-prophets-family
27744,2152,fa,Rights of the Prophet's Family,rights-of-the-prophets-family
27745,2153,ar,أحكام الولاء والبراء,rulings-of-allegiance-and-dissociation
27746,2153,en,Rulings of Allegiance and Dissociation,rulings-of-allegiance-and-dissociation
27747,2153,de,Rulings of Allegiance and Dissociation,rulings-of-allegiance-and-dissociation
27748,2153,es,Rulings of Allegiance and Dissociation,rulings-of-allegiance-and-dissociation
27749,2153,fr,Rulings of Allegiance and Dissociation,rulings-of-allegiance-and-dissociation
27750,2153,id,Rulings of Allegiance and Dissociation,rulings-of-allegiance-and-dissociation
27751,2153,ru,Rulings of Allegiance and Dissociation,rulings-of-allegiance-and-dissociation
27752,2153,tr,Rulings of Allegiance and Dissociation,rulings-of-allegiance-and-dissociation
27753,2153,ur,Rulings of Allegiance and Dissociation,rulings-of-allegiance-and-dissociation
27754,2153,fa,Rulings of Allegiance and Dissociation,rulings-of-allegiance-and-dissociation
27755,2154,ar,التشبه المنهي عنه,forbidden-emulation
27756,2154,en,Forbidden Emulation,forbidden-emulation
27757,2154,de,Forbidden Emulation,forbidden-emulation
27758,2154,es,Forbidden Emulation,forbidden-emulation
27759,2154,fr,Forbidden Emulation,forbidden-emulation
27760,2154,id,Forbidden Emulation,forbidden-emulation
27761,2154,ru,Forbidden Emulation,forbidden-emulation
27762,2154,tr,Forbidden Emulation,forbidden-emulation
27763,2154,ur,Forbidden Emulation,forbidden-emulation
27764,2154,fa,Forbidden Emulation,forbidden-emulation
27765,2155,ar,الهجرة وأحكامها,emigration-and-its-rulings
27766,2155,en,Emigration and its Rulings,emigration-and-its-rulings
27767,2155,de,Emigration and its Rulings,emigration-and-its-rulings
27768,2155,es,Emigration and its Rulings,emigration-and-its-rulings
27769,2155,fr,Emigration and its Rulings,emigration-and-its-rulings
27770,2155,id,Emigration and its Rulings,emigration-and-its-rulings
27771,2155,ru,Emigration and its Rulings,emigration-and-its-rulings
27772,2155,tr,Emigration and its Rulings,emigration-and-its-rulings
27773,2155,ur,Emigration and its Rulings,emigration-and-its-rulings
27774,2155,fa,Emigration and its Rulings,emigration-and-its-rulings
27775,2156,ar,الهجر وشروطه,desertion-and-its-conditions
27776,2156,en,Desertion and its Conditions,desertion-and-its-conditions
27777,2156,de,Desertion and its Conditions,desertion-and-its-conditions
27778,2156,es,Desertion and its Conditions,desertion-and-its-conditions
27779,2156,fr,Desertion and its Conditions,desertion-and-its-conditions
27780,2156,id,Desertion and its Conditions,desertion-and-its-conditions
27781,2156,ru,Desertion and its Conditions,desertion-and-its-conditions
27782,2156,tr,Desertion and its Conditions,desertion-and-its-conditions
27783,2156,ur,Desertion and its Conditions,desertion-and-its-conditions
27784,2156,fa,Desertion and its Conditions,desertion-and-its-conditions
27785,2157,ar,خصائص أهل السنة والجماعة,characteristics-of-the-people-of-the-sunnah-and-the-community
27786,2157,en,Characteristics of the People of the Sunnah and the Community,characteristics-of-the-people-of-the-sunnah-and-the-community
27787,2157,de,Characteristics of the People of the Sunnah and the Community,characteristics-of-the-people-of-the-sunnah-and-the-community
27788,2157,es,Characteristics of the People of the Sunnah and the Community,characteristics-of-the-people-of-the-sunnah-and-the-community
27789,2157,fr,Characteristics of the People of the Sunnah and the Community,characteristics-of-the-people-of-the-sunnah-and-the-community
27790,2157,id,Characteristics of the People of the Sunnah and the Community,characteristics-of-the-people-of-the-sunnah-and-the-community
27791,2157,ru,Characteristics of the People of the Sunnah and the Community,characteristics-of-the-people-of-the-sunnah-and-the-community
27792,2157,tr,Characteristics of the People of the Sunnah and the Community,characteristics-of-the-people-of-the-sunnah-and-the-community
27793,2157,ur,Characteristics of the People of the Sunnah and the Community,characteristics-of-the-people-of-the-sunnah-and-the-community
27794,2157,fa,Characteristics of the People of the Sunnah and the Community,characteristics-of-the-people-of-the-sunnah-and-the-community
27795,2158,ar,الفرق والمذاهب القديمة النشأة,old-sects-and-schools
27796,2158,en,Old Sects and Schools,old-sects-and-schools
27797,2158,de,Old Sects and Schools,old-sects-and-schools
27798,2158,es,Old Sects and Schools,old-sects-and-schools
27799,2158,fr,Old Sects and Schools,old-sects-and-schools
27800,2158,id,Old Sects and Schools,old-sects-and-schools
27801,2158,ru,Old Sects and Schools,old-sects-and-schools
27802,2158,tr,Old Sects and Schools,old-sects-and-schools
27803,2158,ur,Old Sects and Schools,old-sects-and-schools
27804,2158,fa,Old Sects and Schools,old-sects-and-schools
27805,2159,ar,فقه العبادات,jurisprudence-of-acts-of-worship
27806,2159,en,Jurisprudence of Acts of Worship,jurisprudence-of-acts-of-worship
27807,2159,de,Jurisprudence of Acts of Worship,jurisprudence-of-acts-of-worship
27808,2159,es,Jurisprudence of Acts of Worship,jurisprudence-of-acts-of-worship
27809,2159,fr,Jurisprudence of Acts of Worship,jurisprudence-of-acts-of-worship
27810,2159,id,Jurisprudence of Acts of Worship,jurisprudence-of-acts-of-worship
27811,2159,ru,Jurisprudence of Acts of Worship,jurisprudence-of-acts-of-worship
27812,2159,tr,Jurisprudence of Acts of Worship,jurisprudence-of-acts-of-worship
27813,2159,ur,Jurisprudence of Acts of Worship,jurisprudence-of-acts-of-worship
27814,2159,fa,Jurisprudence of Acts of Worship,jurisprudence-of-acts-of-worship
27815,2160,ar,فقه المعاملات,jurisprudence-of-transactions
27816,2160,en,Jurisprudence of Transactions,jurisprudence-of-transactions
27817,2160,de,Jurisprudence of Transactions,jurisprudence-of-transactions
27818,2160,es,Jurisprudence of Transactions,jurisprudence-of-transactions
27819,2160,fr,Jurisprudence of Transactions,jurisprudence-of-transactions
27820,2160,id,Jurisprudence of Transactions,jurisprudence-of-transactions
27821,2160,ru,Jurisprudence of Transactions,jurisprudence-of-transactions
27822,2160,tr,Jurisprudence of Transactions,jurisprudence-of-transactions
27823,2160,ur,Jurisprudence of Transactions,jurisprudence-of-transactions
27824,2160,fa,Jurisprudence of Transactions,jurisprudence-of-transactions
27825,2161,ar,الفرائض,religious-obligations
27826,2161,en,Religious Obligations,religious-obligations
27827,2161,de,Religious Obligations,religious-obligations
27828,2161,es,Religious Obligations,religious-obligations
27829,2161,fr,Religious Obligations,religious-obligations
27830,2161,id,Religious Obligations,religious-obligations
27831,2161,ru,Religious Obligations,religious-obligations
27832,2161,tr,Religious Obligations,religious-obligations
27833,2161,ur,Religious Obligations,religious-obligations
27834,2161,fa,Religious Obligations,religious-obligations
27835,2162,ar,فقه الأسرة,family-jurisprudence
27836,2162,en,Family Jurisprudence,family-jurisprudence
27837,2162,de,Family Jurisprudence,family-jurisprudence
27838,2162,es,Family Jurisprudence,family-jurisprudence
27839,2162,fr,Family Jurisprudence,family-jurisprudence
27840,2162,id,Family Jurisprudence,family-jurisprudence
27841,2162,ru,Family Jurisprudence,family-jurisprudence
27842,2162,tr,Family Jurisprudence,family-jurisprudence
27843,2162,ur,Family Jurisprudence,family-jurisprudence
27844,2162,fa,Family Jurisprudence,family-jurisprudence
27845,2163,ar,الطب والتداوي والرقية الشرعية,spiritual-and-physical-therapy
27846,2163,en,Spiritual and Physical Therapy,spiritual-and-physical-therapy
27847,2163,de,Spiritual and Physical Therapy,spiritual-and-physical-therapy
27848,2163,es,Spiritual and Physical Therapy,spiritual-and-physical-therapy
27849,2163,fr,Spiritual and Physical Therapy,spiritual-and-physical-therapy
27850,2163,id,Spiritual and Physical Therapy,spiritual-and-physical-therapy
27851,2163,ru,Spiritual and Physical Therapy,spiritual-and-physical-therapy
27852,2163,tr,Spiritual and Physical Therapy,spiritual-and-physical-therapy
27853,2163,ur,Spiritual and Physical Therapy,spiritual-and-physical-therapy
27854,2163,fa,Spiritual and Physical Therapy,spiritual-and-physical-therapy
27855,2164,ar,الأطعمة والأشربة,foods-and-drinks
27856,2164,en,Foods and Drinks,foods-and-drinks
27857,2164,de,Foods and Drinks,foods-and-drinks
27858,2164,es,Foods and Drinks,foods-and-drinks
27859,2164,fr,Foods and Drinks,foods-and-drinks
27860,2164,id,Foods and Drinks,foods-and-drinks
27861,2164,ru,Foods and Drinks,foods-and-drinks
27862,2164,tr,Foods and Drinks,foods-and-drinks
27863,2164,ur,Foods and Drinks,foods-and-drinks
27864,2164,fa,Foods and Drinks,foods-and-drinks
27865,2165,ar,الجنايات,crimes
27866,2165,en,Crimes,crimes
27867,2165,de,Crimes,crimes
27868,2165,es,Crimes,crimes
27869,2165,fr,Crimes,crimes
27870,2165,id,Crimes,crimes
27871,2165,ru,Crimes,crimes
27872,2165,tr,Crimes,crimes
27873,2165,ur,Crimes,crimes
27874,2165,fa,Crimes,crimes
27875,2166,ar,الحدود,prescribed-punishments
27876,2166,en,Prescribed Punishments,prescribed-punishments
27877,2166,de,Prescribed Punishments,prescribed-punishments
27878,2166,es,Prescribed Punishments,prescribed-punishments
27879,2166,fr,Prescribed Punishments,prescribed-punishments
27880,2166,id,Prescribed Punishments,prescribed-punishments
27881,2166,ru,Prescribed Punishments,prescribed-punishments
27882,2166,tr,Prescribed Punishments,prescribed-punishments
27883,2166,ur,Prescribed Punishments,prescribed-punishments
27884,2166,fa,Prescribed Punishments,prescribed-punishments
27885,2167,ar,القضاء,judiciary
27886,2167,en,Judiciary,judiciary
27887,2167,de,Judiciary,judiciary
27888,2167,es,Judiciary,judiciary
27889,2167,fr,Judiciary,judiciary
27890,2167,id,Judiciary,judiciary
27891,2167,ru,Judiciary,judiciary
27892,2167,tr,Judiciary,judiciary
27893,2167,ur,Judiciary,judiciary
27894,2167,fa,Judiciary,judiciary
27895,2168,ar,أصول الفقه,principles-of-islamic-jurisprudence
27896,2168,en,Principles of Islamic Jurisprudence,principles-of-islamic-jurisprudence
27897,2168,de,Principles of Islamic Jurisprudence,principles-of-islamic-jurisprudence
27898,2168,es,Principles of Islamic Jurisprudence,principles-of-islamic-jurisprudence
27899,2168,fr,Principles of Islamic Jurisprudence,principles-of-islamic-jurisprudence
27900,2168,id,Principles of Islamic Jurisprudence,principles-of-islamic-jurisprudence
27901,2168,ru,Principles of Islamic Jurisprudence,principles-of-islamic-jurisprudence
27902,2168,tr,Principles of Islamic Jurisprudence,principles-of-islamic-jurisprudence
27903,2168,ur,Principles of Islamic Jurisprudence,principles-of-islamic-jurisprudence
27904,2168,fa,Principles of Islamic Jurisprudence,principles-of-islamic-jurisprudence
27905,2169,ar,الطهارة,purification
27906,2169,en,Purification,purification
27907,2169,de,Purification,purification
27908,2169,es,Purification,purification
27909,2169,fr,Purification,purification
27910,2169,id,Purification,purification
27911,2169,ru,Purification,purification
27912,2169,tr,Purification,purification
27913,2169,ur,Purification,purification
27914,2169,fa,Purification,purification
27915,2170,ar,الصلاة,prayer
27916,2170,en,Prayer,prayer
27917,2170,de,Prayer,prayer
27918,2170,es,Prayer,prayer
27919,2170,fr,Prayer,prayer
27920,2170,id,Prayer,prayer
27921,2170,ru,Prayer,prayer
27922,2170,tr,Prayer,prayer
27923,2170,ur,Prayer,prayer
27924,2170,fa,Prayer,prayer
27925,2171,ar,الجنائز,funerals
27926,2171,en,Funerals,funerals
27927,2171,de,Funerals,funerals
27928,2171,es,Funerals,funerals
27929,2171,fr,Funerals,funerals
27930,2171,id,Funerals,funerals
27931,2171,ru,Funerals,funerals
27932,2171,tr,Funerals,funerals
27933,2171,ur,Funerals,funerals
27934,2171,fa,Funerals,funerals
27935,2172,ar,الزكاة,zakah
27936,2172,en,Zakah,zakah
27937,2172,de,Zakah,zakah
27938,2172,es,Zakah,zakah
27939,2172,fr,Zakah,zakah
27940,2172,id,Zakah,zakah
27941,2172,ru,Zakah,zakah
27942,2172,tr,Zakah,zakah
27943,2172,ur,Zakah,zakah
27944,2172,fa,Zakah,zakah
27945,2173,ar,الصيام,fasting
27946,2173,en,Fasting,fasting
27947,2173,de,Fasting,fasting
27948,2173,es,Fasting,fasting
27949,2173,fr,Fasting,fasting
27950,2173,id,Fasting,fasting
27951,2173,ru,Fasting,fasting
