hadith_id,book_id,chapter_id,book_name_en,chapter_name_en,hadith_number,en_translation,arabic_text
11237,1,1,Sahih al-Bukhari,Revelation,11237,,عن أبي رافع أن أبا هريرة رضي الله عنه قرأ لهم: «إذا السماء انْشَقَّتْ» فسجد فيها، فلما انصَرَفَ أخبرهم أن رسول الله صلى الله عليه وسلم سجد فيها.
11238,1,1,Sahih al-Bukhari,Revelation,11238,,عن ابن عباس رضي الله عنهما قال: «ص ليس من عَزَائِمِ السُّجود، وقد رأيت النبي صلى الله عليه وسلم يَسجد فيها».
11240,1,1,Sahih al-Bukhari,Revelation,11240,,عن زيد بن ثابت رضي الله عنه قال: «قَرأت على النبي صلى الله عليه وسلم والنَّجم فلم يسجد فيها».
11241,1,1,Sahih al-Bukhari,Revelation,11241,,عن عُقْبَة بن عامر رضي الله عنه قال: قلت لرسول الله صلى الله عليه وسلم : أفِي سورة الحج سَجدَتَان؟ قال: «نعم، ومن لم يَسْجُدْهما؛ فلا يَقْرَأْهما».
11242,1,1,Sahih al-Bukhari,Revelation,11242,,عن رَبيعة بن عبد الله بن الهُدَيْر التَّيْمِيِّ: أن عمر بن الخطاب رضي الله عنه ، قرأ يوم الجمعة على المِنْبَر بسورة النَّحل حتى إذا جاء السَّجدة نَزل، فسجد وسجد الناس حتى إذا كانت الجمعة القَابِلة قَرأ بها، حتى إذا جاء السَّجدة، قال: «يا أيُّها الناس إنا نَمُرُّ بالسُّجود، فمن سجد، فقد أصاب ومن لم يسجد، فلا إثم عليه ولم يَسجد عمر رضي الله عنه » وفي رواية: «إن الله لم يَفرض السُّجود إلا أن نشاء».
11244,1,1,Sahih al-Bukhari,Revelation,11244,,عن أبي بكرة، عن النبي صلى الله عليه وسلم أنه كان «إذا جاءه أمرُ سرورٍ، أو بُشِّرَ به خَرَّ ساجدًا شاكرًا لله».
11245,1,1,Sahih al-Bukhari,Revelation,11245,,عن عبد الرحمن بن عوف رضي الله عنه قال: خرج رسول الله صلى الله عليه وسلم ، فتوجه نحو صدقته فدخل، فاستقبل القبلة فَخَرَّ ساجداً، فأطال السجود حتى ظننت أن الله عز وجل قبض نفسه فيها، فَدَنَوْتُ منه، ثم جلستُ فرفع رأسه، فقال: من هذا؟ قلت عبد الرحمن، قال: ما شأنك؟ قلت: يا رسول الله سجدت سجدة خشيت أن يكون الله عز وجل قد قَبَضَ نَفْسَكَ فيها، فقال: إن جبريل -عليه السلام-، أتاني فَبَشَّرَنِي ، فقال: إن الله عز وجل يقول: من صلى عليك صَلَّيْتُ عليه، ومن سلم عليك سَلَّمْتُ عليه، فسجدت لله عز وجل شكراً.
11246,1,1,Sahih al-Bukhari,Revelation,11246,,عن البراء رضي الله عنه قال: بعث النبي صلى الله عليه وسلم خالد بن الوليد إلى أهل اليمن يَدْعُوهُمْ إلى الإسلام فَلَمْ يُجِيبُوهُ، ثم إنَّ النبي صلى الله عليه وسلم بعث علي بن أبي طالب، وأمره أن يَقْفُلَ خالد ومن كان معه إلا رجل ممن كان مع خالد أحب أن يُعَقِّبَ مع علي رضي الله عنه فَلْيُعَقِّبْ معه قال البراء فَكُنْتُ مِمَّنْ عَقَّبَ مَعَهُ، فَلَمَّا دَنَوْنَا مِنَ القوم خرجوا إلينا فصلى بنا عليٌّ رضي الله عنه وَصَفَّنَا صَفًّا واحدا، ثم تقدَّم بين أيدينا، فقرأ عليهم كتاب رسول الله صلى الله عليه وسلم فَأَسْلَمَتْ هَمْدَانُ جَمِيعًا، فكتب علي رضي الله عنه إلى رسول الله صلى الله عليه وسلم بإسلامهم، فلمَّا قرأ رسول الله صلى الله عليه وسلم الكتاب خَرَّ ساجدا، ثم رفع رأسه، فقال: السَّلَامُ عَلَى هَمْدَانَ، السلامُ على هَمْدَانَ.
11248,1,1,Sahih al-Bukhari,Revelation,11248,,عن حفصة رضي الله عنها «أن النبي صلى الله عليه وسلم كان يُصلي ركعتين خَفيفتين بعد ما يَطلع الفجر»، وفي رواية: قبل أن تُقام الصلاة.
11252,1,1,Sahih al-Bukhari,Revelation,11252,,عن عبدالله بن عمر رضي الله عنهما قال: قال رسول الله صلى الله عليه وسلم : «رحم الله امرأ صلى قبل العصر أربعًا».
11253,1,1,Sahih al-Bukhari,Revelation,11253,,عن عبد الله بنِ مُغَفَّلِ المُزَنِيِّ رضي الله عنهما قال: قال رسول الله صلى الله عليه وسلم : «صَلُّوا قبل المغرب ركعتين»، ثم قال: «صَلُّوا قبل المغرب ركعتين لمن شاء»، خشية أن يتخذها الناس سُنة.
11257,1,1,Sahih al-Bukhari,Revelation,11257,,عن عائشة رضي الله عنها قالت: «كان رسول الله صلى الله عليه وسلم إذا سَكَتَ المؤذن بالأولى من صلاة الفجر قام، فركع ركعتين خفيفتين قبل صلاة الفجر، بعد أن يَسْتَبينَ الفجر، ثم اضطجع على شِقِّهِ الأيمن، حتى يأتيه المؤذن للإقامة».
11258,1,1,Sahih al-Bukhari,Revelation,11258,,عن أبي هريرة رضي الله عنه ، قال: قال رسول الله صلى الله عليه وسلم : «إذا صلى أحدكم الركعتين قبل الصبح، فليضطجع على يمينه»، فقال له مروان بن الحكم: أما يجزئ أحدنا ممشاه إلى المسجد حتى يضطجع على يمينه، قال عبيد الله في حديثه: قال: لا، قال: فبلغ ذلك ابن عمر، فقال: أكثر أبو هريرة على نفسه، قال: فقيل لابن عمر: هل تنكر شيئا مما يقول؟ قال: «لا، ولكنه اجترأ وجبنا»، قال: فبلغ ذلك أبا هريرة، قال: «فما ذنبي إن كنت حفظت ونسوا».
11260,1,1,Sahih al-Bukhari,Revelation,11260,,عن ابن عمر رضي الله عنهما ، عن النبي صلى الله عليه وسلم قال: «صلاة الليل والنَّهار مثْنَى مثْنَى».
11261,1,1,Sahih al-Bukhari,Revelation,11261,,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «أفضل الصِّيام، بعد رمضان، شَهر الله المُحَّرم، وأفضل الصلاة، بعد الفَريضة، صلاة الليل».
11262,1,1,Sahih al-Bukhari,Revelation,11262,,عن أبي أيوب الأنصاري رضي الله عنه أن النبي صلى الله عليه وسلم قال: «الوِتر حَق، فمن شاء أوْتَر بِسبْعٍ، ومن شاء أوْتَر بخمس، ومن شاء أوْتَر بثلاث، ومن شاء أوْتَر بواحدة».
11263,1,1,Sahih al-Bukhari,Revelation,11263,,عن علي رضي الله عنه قال: «الوِتر ليس بِحَتْمٍ كَهَيْئَةِ الصلاة المَكتوبة، ولكن سُنَّة سَنَّها رسول الله صلى الله عليه وسلم ».
11266,1,1,Sahih al-Bukhari,Revelation,11266,,عن أبي تَمِيم الجَيْشَانِيِّ قال: سمعت عمرو بن العَاص يقول: أخبرني رَجُل من أصحاب النبي صلى الله عليه وسلم يقول: إن رسول الله صلى الله عليه وسلم قال: «إن الله عز وجل زَادَكُمْ صلاة فصلُّوها فيما بَيْن صلاة العِشَاء إلى صلاة الصُّبح، الوِتر الوِتر»، أَلَا وإنَّه أبو بَصْرَة الغِفَاري، قال أبو تَميم: فكنت أنا وأبو ذَرٍ قاعِدَين، قال: فأخذ بِيَدِي أبو ذَرٍّ فانطلقنا إلى أبي بَصْرة فوجدناه عند الباب الذي يَلِي دار عَمرو بن العاص، فقال أبو ذَرٍّ: يا أبا بَصْرَة آنت سمعت النبي صلى الله عليه وسلم يقول: «إن الله عز وجل زَادَكُمْ صلاة، فصلُّوها فيما بَيْن صلاة العشاء إلى صلاة الصُّبح الوِتر الوِتر؟» قال: نعم، قال: أنْتَ سَمِعْتَه؟ قال: نعم، قال: أنت سمعته؟ قال: نعم.
11268,1,1,Sahih al-Bukhari,Revelation,11268,,عن أبي سَلمة بن عبد الرحمن، أنه أخْبَره: أنه سَأل عائشة رضي الله عنها ، كيف كانت صلاة رسول الله صلى الله عليه وسلم في رمضان؟ فقالت: «ما كان رسول الله صلى الله عليه وسلم يَزيد في رمضان ولا في غَيره على إحدى عَشرة ركعة يصلِّي أربعا، فلا تَسَل عن حُسْنِهِنَّ وَطُولِهِنَّ، ثم يصلِّي أربعا، فلا تَسَل عن حُسْنِهِنَّ وَطُولِهِنَّ، ثم يصلَّي ثلاثا». قالت عائشة: فقلت يا رسول الله: أتنام قبل أن توتر؟ فقال: «يا عائشة إن عَيْنَيَّ تَنَامَانِ ولا يَنام قَلْبِي»
11269,1,1,Sahih al-Bukhari,Revelation,11269,,عن عائشة رضي الله عنها ، قالت: «كان النبي صلى الله عليه وسلم يصلي من الليل ثلاث عشرة ركعة منها الوِتر، وركعتا الفجر».
11270,1,1,Sahih al-Bukhari,Revelation,11270,,عن عبد الله بن عمرو بن العاص رضي الله عنهما قال: قال لي رسول الله صلى الله عليه وسلم : «يا عبد الله، لا تكن مثل فلان كان يقوم الليل، فترك قيام الليل».
11271,1,1,Sahih al-Bukhari,Revelation,11271,,عن علي بن أبي طالب رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «يا أهل القرآن، أوتروا؛ فإن الله وتر، يحب الوتر».
11272,1,1,Sahih al-Bukhari,Revelation,11272,,عن قيس بن طلق، قال: زارنا طلْق بن علي في يوم من رمضان، وأَمْسى عندنا، وأفطر، ثم قام بنا الليلة، وأَوْتَرَ بنا، ثم انحدر إلى مسجده، فصلى بأصحابه، حتى إذا بقي الوتر قَدَّمَ رجلا، فقال: أَوْتِرْ بأصحابك، فإني سمعت النبي صلى الله عليه وسلم يقول: «لا وِتْرَانِ في ليلة».
11275,1,1,Sahih al-Bukhari,Revelation,11275,,عن أبي سعيد الخدري رضي الله عنه أن النبي صلى الله عليه وسلم قال: «أَوْتِرُوا قبل أن تُصبحِوُا».
11276,1,1,Sahih al-Bukhari,Revelation,11276,,عن أبي سعيد الخدري رضي الله عنه أن رسول الله صلى الله عليه وسلم قال: «من أدركه الصبح ولم يوتر؛ فلا وتر له».
11277,1,1,Sahih al-Bukhari,Revelation,11277,,عن أبي سعيد الخدري رضي الله عنه مرفوعًا: «من نام عن وتره، أو نسيه، فَلْيُصَلِّه إذا ذكره».
11278,1,1,Sahih al-Bukhari,Revelation,11278,,عن جابر رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «من خاف أن لا يقوم من آخِرِ الليل فليوتر أوله، ومن طَمِعَ أن يقوم آخره فليوتر آخر الليل، فإن صلاة آخر الليل مشهودة، وذلك أفضل».
11280,1,1,Sahih al-Bukhari,Revelation,11280,,عن عائشة رضي الله عنها قالت: كان رسول الله صلى الله عليه وسلم يُصلِّي الضُحى أربعا، ويَزِيد ما شاء الله.
11281,1,1,Sahih al-Bukhari,Revelation,11281,,عن عبد الله بن شَقيق، قال: قُلت لعائشة: هل كان النبي صلى الله عليه وسلم يُصلِّي الضُّحَى؟ قالت: «لا، إلا أن يَجِيء من مَغِيبِه».
11282,1,1,Sahih al-Bukhari,Revelation,11282,,عن عائشة رضي الله عنها ، قالت: «إنْ كان رسول الله صلى الله عليه وسلم لَيَدَعُ العمل، وهو يُحِبُّ أن يعملَ به خَشْيَة أن يعملَ به الناس، فَيُفْرَضَ عليهم، وما سَبَّح رسول الله صلى الله عليه وسلم سُبْحَة الضُّحى قَطُّ وإنِّي لَأُسَبِّحُهَا».
11283,1,1,Sahih al-Bukhari,Revelation,11283,,عن زَيد بن أرْقَم رضي الله عنه : أنه رأى قوما يصلُّون من الضُّحى، فقال: أمَا لقد عَلِموا أن الصلاة في غير هذه السَّاعة أفضل، إن رسول الله صلى الله عليه وسلم ، قال: «صلاة الأَوَّابِين حين تَرْمَضُ الفِصَال».
11288,1,1,Sahih al-Bukhari,Revelation,11288,,عن ابن عباس رضي الله عنهما عن النبي صلى الله عليه وسلم قال: «من سمِع النِّدَاء فلم يَأتِه؛ فلا صلاة له إلا من عُذْر».
11289,1,1,Sahih al-Bukhari,Revelation,11289,,عن جابر بن يزيد بن الأسود، عن أبيه، أنه صلى مع رسول الله صلى الله عليه وسلم وهو غلام شاب، فلمَّا صلَّى إذا رجلان لم يُصَلِّيا في ناحية المسجد، فدعا بهما فجيء بهما تَرْعُد فَرائِصُهما، فقال: «ما منعكما أن تُصَلِّيا معنا؟» قالا: قد صلَّينا في رِحالنا، فقال: «لا تفعلوا، إذا صلَّى أحدكم في رَحْله ثم أدرك الإمام ولم يُصَلِّ، فليُصلِّ معه فإنها له نافلة».
11290,1,1,Sahih al-Bukhari,Revelation,11290,,عن أنس بن مالك أن رسول الله صلى الله عليه وسلم ركب فرسا، فصُرِع عنه فجُحِش شِقُّه الأيمن، فصلى صلاة من الصلوات وهو قاعد، فصلَّينا وراءه قعودا، فلما انصرف قال: إنما جُعِل الإمام ليُؤتمَّ به، فإذا صلى قائما، فصلوا قياما، فإذا ركع، فاركعوا وإذا رفع، فارفعوا، وإذا قال: سمع الله لمن حمده، فقولوا: ربنا ولك الحمد، وإذا صلى قائما، فصلوا قياما، وإذا صلى جالسا، فصلوا جلوسا أجمعون.
11291,1,1,Sahih al-Bukhari,Revelation,11291,,أن رسول الله صلى الله عليه وسلم رأى في أصحابه تأخُّرًا فقال لهم: «تَقَدَّمُوا فَأْتَمُّوا بي، وليأتمَّ بكم مَن بعدكم، لا يزال قومٌ يتأخرون حتى يؤخرَّهم اللهُ».
11292,1,1,Sahih al-Bukhari,Revelation,11292,,عن زيد بن ثابت رضي الله عنه أَنَّ النَّبِيَّ -صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ- اتَّخَذَ حُجْرَةً فِي المَسْجِدِ مِنْ حَصِيرٍ، فَصَلَّى رَسُولُ اللَّهِ -صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ- فِيهَا لَيَالِيَ حَتَّى اجْتَمَعَ إِلَيْهِ نَاسٌ، ثُمَّ فَقَدُوا صَوْتَهُ لَيْلَةً، فَظَنُّوا أَنَّهُ قَدْ نَامَ، فَجَعَلَ بَعْضُهُمْ يَتَنَحْنَحُ؛ لِيَخْرُجَ إِلَيْهِمْ، فَقَالَ: «مَا زَالَ بِكُمُ الَّذِي رَأَيْتُ مِنْ صَنِيعِكُمْ، حَتَّى خَشِيتُ أَنْ يُكْتَبَ عَلَيْكُمْ، وَلَوْ كُتِبَ عَلَيْكُمْ مَا قُمْتُمْ بِهِ، فَصَلُّوا أَيُّهَا النَّاسُ فِي بُيُوتِكُمْ، فَإِنَّ أَفْضَلَ صَلاَةِ المَرْءِ فِي بَيْتِهِ إِلَّا الصَّلاَةَ المَكْتُوبةَ».
11294,1,1,Sahih al-Bukhari,Revelation,11294,,عن عبيد الله بن عبد الله بن عتبة، قال: دخلت على عائشة فقلت: ألا تحدثيني عن مرض رسول الله صلى الله عليه وسلم ؟ قالت: بلى، ثَقُلَ النبي صلى الله عليه وسلم فقال: «أصلى الناس؟» قلنا: لا، هم ينتظرونك، قال: «ضعوا لي ماء في الْمِخْضَبِ ». قالت: ففعلنا، فاغتسل، فذهب لِيَنُوءَ فأغمي عليه، ثم أفاق، فقال صلى الله عليه وسلم : «أصلى الناس؟» قلنا: لا، هم ينتظرونك يا رسول الله، قال: «ضعوا لي ماء في الْمِخْضَبِ » قالت: فقعد فاغتسل، ثم ذهب لينوء فأغمي عليه، ثم أفاق، فقال: «أصلى الناس؟» قلنا: لا، هم ينتظرونك يا رسول الله، فقال: «ضعوا لي ماء في الْمِخْضَبِ »، فقعد، فاغتسل، ثم ذهب لِيَنُوءَ فأغمي عليه، ثم أفاق فقال: «أصلى الناس؟» فقلنا: لا، هم ينتظرونك يا رسول الله، والناس عُكُوفٌ في المسجد، ينتظرون النبي عليه السلام لصلاة العشاء الآخرة، فأرسل النبي صلى الله عليه وسلم إلى أبي بكر بأن يصلي بالناس، فأتاه الرسول فقال: إن رسول الله صلى الله عليه وسلم يأمرك أن تصلي بالناس، فقال أبو بكر - وكان رجلا رقيقا -: يا عمر صل بالناس، فقال له عمر: أنت أحق بذلك، فصلى أبو بكر تلك الأيام، ثم إن النبي صلى الله عليه وسلم وجد من نفسه خِفَّةً ، فخرج بين رجلين أحدهما العباس لصلاة الظهر وأبو بكر يصلي بالناس، فلما رآه أبو بكر ذهب ليتأخر، فَأَوْمَأَ إليه النبي صلى الله عليه وسلم بأن لا يتأخر، قال: أجلساني إلى جنبه، فأجلساه إلى جنب أبي بكر، قال: فجعل أبو بكر يصلي وهو يأتم بصلاة النبي صلى الله عليه وسلم ، والناس بصلاة أبي بكر، والنبي صلى الله عليه وسلم قاعد، قال عبيد الله: فدخلت على عبد الله بن عباس فقلت له: ألا أعرض عليك ما حدثتني عائشة عن مرض النبي صلى الله عليه وسلم ، قال: هات، فعرضت عليه حديثها، فما أنكر منه شيئا غير أنه قال: أسمت لك الرجل الذي كان مع العباس قلت: لا، قال: هو علي بن أبي طالب رضي الله عنه .
11295,1,1,Sahih al-Bukhari,Revelation,11295,,عن أبي مسعود الأنصاري رضي الله عنه قال: قال رجل يا رسول الله، لا أكاد أدرك الصلاة مما يطول بنا فلان، فما رأيت النبي صلى الله عليه وسلم في موعظة أشد غضبا من يومئذ، فقال: «أيها الناس، إنكم منفرون، فمن صلى بالناس فليخفف، فإن فيهم المريض، والضعيف، وذا الحاجة».
11296,1,1,Sahih al-Bukhari,Revelation,11296,,عن أيوب، عن أبي قلابة، عن عمرو بن سَلِمة، قال -أي أيوب-: قال لي أبو قلابة: ألا تلقاه فتسأله؟ -أي تسأل عمرو بن سلمة- قال فلقيته فسألته فقال: كنا بماء ممر الناس، وكان يمرُّ بنا الرُّكبان فنسألهم: ما للناس، ما للناس؟ ما هذا الرجل؟ فيقولون: يزعم أن الله أرسله، أوحى إليه، أو: أوحى الله بكذا، فكنتُ أحفظ ذلك الكلام، وكأنما يَقَرُّ في صدري، وكانت العرب تَلَوَّم بإسلامهم الفتح، فيقولون: اتركوه وقومه، فإنه إن ظهر عليهم فهو نبي صادق، فلما كانت وقعة أهل الفتح، بادَر كلُّ قوم بإسلامهم، وبَدَر أبي قومي بإسلامهم، فلما قدم قال: جئتكم والله من عند النبي صلى الله عليه وسلم حقا، فقال: «صَلُّوا صلاة كذا في حين كذا، وصَلُّوا صلاة كذا في حين كذا، فإذا حضرت الصلاة فليؤذِّن أحدكم، وليَؤمَّكم أكثركم قرآنا». فنظروا فلم يكن أحد أكثر قرآنا مني، لما كنت أتلقى من الرُّكبان، فقدَّموني بين أيديهم، وأنا ابن ست أو سبع سنين، وكانت علي بُرْدة، كنت إذا سجدت تَقَلَّصت عني، فقالت امرأة من الحي: ألا تُغَطُّوا عنا اسْتَ قارئكم؟ فاشتروا فقطعوا لي قميصا، فما فرحتُ بشيء فرحي بذلك القميص.
11297,1,1,Sahih al-Bukhari,Revelation,11297,,عن أبي مسعود الأنصاري رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «يَؤُمُّ القوم أقرؤهم لكتاب الله، فإن كانوا في القراءة سواء، فأعلمهم بالسنة، فإن كانوا في السنة سواء، فأقدمهم هجرة، فإن كانوا في الهجرة سواء، فأقدمهم سِلْمًا، ولا يَؤُمَّنَّ الرجل الرجل في سلطانه، ولا يقعد في بيته على تَكْرِمَتِهِ إلا بإذنه».
11300,1,1,Sahih al-Bukhari,Revelation,11300,,عن ابن عباس رضي الله عنهما قال: بِتُّ عند ميمونة، فقام النبي صلى الله عليه وسلم فأتى حاجَتَه، فغسل وجهه ويديه، ثم نام، ثم قام، فأَتى القِرْبَة فأطلق شِنَاقَهَا، ثم توضأ وضوءا بين وضوءين لم يُكْثِرْ وقد أبلغ، فصلى، فقمت فَتَمَطَّيْتُ؛ كراهية أن يرى أني كنت أَتَّقِيهِ، فتوضأت، فقام يصلي، فقمت عن يساره، فأخذ بِأُذُنِي فَأَدَارَنِي عن يمينه، فَتَتَامَّت صلاته ثلاث عشرة ركعة، ثم اضطجع فنام حتى نَفَخ، وكان إذا نام نَفَخ، فَآذَنَهُ بلال بالصلاة، فصلَّى ولم يتوضأ، وكان يقول في دعائه: «اللهم اجعل في قلبي نورا، وفي بَصري نورا، وفي سمعي نورا، وعن يميني نورا، وعن يساري نورا، وفَوْقِي نورا، وتحتي نورا، وأمامي نورا، وخلفي نورا، واجعل لي نورا».
11301,1,1,Sahih al-Bukhari,Revelation,11301,,عن أنس بن مالك رضي الله عنه ، قال: «صَلَّيْتُ أنا ويَتِيمٌ، في بَيْتِنَا خَلْف النبي صلى الله عليه وسلم ، وَأُمِّي أُمُّ سُليم خَلْفَنَا».
11302,1,1,Sahih al-Bukhari,Revelation,11302,,عن الحسن، أن أبا بَكْرَة جاء ورسول الله راكع، فركع دون الصَّف ثم مَشَى إلى الصَّف فلما قَضَى النبي صلى الله عليه وسلم صلاته، قال: «أيُّكم الذي ركع دون الصَّف ثم مَشَى إلى الصَّف؟» فقال أبو بَكْرَة: أنا، فقال النبي صلى الله عليه وسلم : «زادَك الله حِرْصَا ولا تَعُد».
11307,1,1,Sahih al-Bukhari,Revelation,11307,,عن أُمِّ ورَقة بنت عبد الله بن الحارث الأنصارية، أنها كانت قد جَمعت القرآن، وكان النبي صلى الله عليه وسلم قد أَمَرَهَا أن تَؤُمَّ أهل دارِها، وكان لها مُؤَذِّنٌ، وكانت تَؤُمُّ أهل دارها.
11308,1,1,Sahih al-Bukhari,Revelation,11308,,عن أنس رضي الله عنه : أن النبي صلى الله عليه وسلم اسْتَخْلَفَ ابن أُمِّ مَكْتُومٍ يَؤُم الناس وهو أعْمَى.
58061,1,1,Sahih al-Bukhari,Revelation,58061,,"عن جابر بن عبد الله، قال: قال رسول الله صلى الله عليه وسلم : ""إذا خطبَ أحدُكم المرأة، فإن استطاع أن ينظر إلى ما يدعوه إلى نِكاحها فَلْيَفْعَلْ"". فخطبتُ جارية فكنت أتَخَبَّأُ لها، حتى رأيتُ منها ما دَعاني إلى نِكاحها فتزَوجتُها."
58062,1,1,Sahih al-Bukhari,Revelation,58062,,عن المغيرة بن شعبة، قال: أتيتُ النبي -صلى الله عليه وسلم فذكرت له امرأةً أخطِبُها، فقال: «اذهب فانظر إليها، فإنه أجدرُ أن يُؤدمَ بينكما»، فأتيت امرأة من الأنصار، فخطَبتُها إلى أبَويها، وأخبرتهما بقول النبي صلى الله عليه وسلم ، فكأنهما كرِها ذلك، قال: فسمعت ذلك المرأة، وهي في خِدرها، فقالت: إن كان رسول الله صلى الله عليه وسلم أمرك أن تنظر، فانظر، وإلا فأنشدُك، كأنها أَعْظَمت ذلك، قال: فنظرتُ إليها فتزوجتُها، فذكر من موافقتها.
58063,1,1,Sahih al-Bukhari,Revelation,58063,,عن محمد بن مسلمة، قال: خطبت امرأة، فجعلتُ أتَخَبّأُ لها، حتى نظرتُ إليها في نَخْلٍ لها، فقيل له: أتفعلُ هذا وأنت صاحب رسول الله صلى الله عليه وسلم ؟ فقال: سمعت رسول الله صلى الله عليه وسلم يقول: «إذا ألقى الله في قلب امرئ خِطبة امرأة، فلا بأس أن ينظر إليها».
58065,1,1,Sahih al-Bukhari,Revelation,58065,,"عن عامر بن عبد الله بن الزبير، عن أبيه، أن النبي صلى الله عليه وسلم قال: ""أعْلِنُوا النِّكاح""."
58068,1,1,Sahih al-Bukhari,Revelation,58068,,عن ابن عباس رضي الله عنهما أن النبي صلى الله عليه وسلم قال: «الثَّيِّب أحقُّ بنفسها مِن وَلِيِّها، والبِكر تُسْتَأمَر، وإذْنُها سُكُوتها».
58069,1,1,Sahih al-Bukhari,Revelation,58069,,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «لا تُزوِّجُ المرأةُ المرأةَ، ولا تُزوج المرأةُ نفسَها، فإنَّ الزَّانية هي التي تُزوجُ نفسَها».
58070,1,1,Sahih al-Bukhari,Revelation,58070,,عن ابن عباس، أن جَاريةً بِكْراً أتَتِ النبي صلى الله عليه وسلم فذكرت «أنَّ أباها زَوَّجَها وهي كارهة، فَخَيَّرَهَا النبي صلى الله عليه وسلم ».
58072,1,1,Sahih al-Bukhari,Revelation,58072,,عن جابر بن عبد الله رضي الله عنهما عن النبي صلى الله عليه وسلم قال: «أَيُّما عَبْدٍ تَزَوَّج بغَيْر إذْن مَوَالِيهِ، فهو عاهِرٌ».
58073,1,1,Sahih al-Bukhari,Revelation,58073,,"عن ابن عباس، قال: ""تَزَوَّج النبيُّ صلى الله عليه وسلم مَيْمُونَة وهو مُحْرِمٌ، وبَنَى بِها وهو حَلالٌ، وماتَتْ بِسَرِف""."
58074,1,1,Sahih al-Bukhari,Revelation,58074,,عن يَزِيد بن الأصمِّ قال: حدَّثَتْني مَيْمونَة بنت الحارث رضي الله عنها «أن رسول الله صلى الله عليه وسلم تَزَوَّجها وهو حلال»، قال: «وكانت خالَتي، وخالةَ ابنِ عباس».
58075,1,1,Sahih al-Bukhari,Revelation,58075,,عن إياس بن سلمة، عن أبيه، قال: «رَخَّصَ رسول الله صلى الله عليه وسلم عَامَ أَوْطَاسٍ، في المُتْعَة ثلاثا، ثم نَهَى عنها».
58076,1,1,Sahih al-Bukhari,Revelation,58076,,عن علي رضي الله عنه أن النبي صلى الله عليه وسلم قال: «لَعَنَ اللهُ المُحَلِّل، والمُحَلَّلَ له».
58077,1,1,Sahih al-Bukhari,Revelation,58077,,عن أبي هريرة رضي الله عنه ، قال: قال رسول الله صلى الله عليه وسلم : «لا يَنْكِحُ الزَّاني المَجْلود إلا مثْلَه».
58078,1,1,Sahih al-Bukhari,Revelation,58078,,عن عائشة رضي الله عنها ، قالت: طلَّق رجل امرأَته ثلاثا، فَتَزوَّجها رجل، ثم طلَّقها قَبْل أن يَدْخُل بها، فَأَراد زوجها الأول أن يتزوَّجها، فسُئِل رسول الله صلى الله عليه وسلم عن ذلك، فقال: «لا، حتى يَذُوَق الآخرُ مِنْ عُسَيْلَتِها ما ذَاقَ الأوَّل».
58080,1,1,Sahih al-Bukhari,Revelation,58080,,عن أبي هريرة رضي الله عنه ، أن أبا هِنْد، حَجَمَ النبي صلى الله عليه وسلم في اليَافُوخ، فقال النبي صلى الله عليه وسلم : «يا بَنِي بَيَاضَةَ، أَنْكِحُوا أَبَا هِنْدٍ، وَانْكِحُوا إلَيْهِ» وقال: «وإنْ كان في شيء مِمَّا تَدَاوُون به خيرٌ فَالحِجَامة».
58081,1,1,Sahih al-Bukhari,Revelation,58081,,عن عائشة رضي الله عنها أنها اشترتْ بَريرَة مِنْ أُناسٍ من الأنصار واشْتَرَطوا الوَلاء، فقال رسول الله صلى الله عليه وسلم : «الوَلاءُ لِمَنْ وَلِيَ النِّعْمَة»، وخَيَّرَهَا رسول الله صلى الله عليه وسلم وكان زوْجُها عبْدا، وأهدَتْ لعائشة لحْما، فقال رسول الله صلى الله عليه وسلم : «لو صَنَعْتُم لنا من هذا اللحم»، قالت عائشة: تُصُدِّقَ به على بَرِيرَة، فقال: «هو لها صدَقة ولنا هديَّة».
58082,1,1,Sahih al-Bukhari,Revelation,58082,,عن الضحاك بن فيروز، عن أبيه قال: قلت: يا رسول الله، إني أسلمت وتحتي أختان؟، قال: «طَلِّق أيتَهُما شِئتَ».
58083,1,1,Sahih al-Bukhari,Revelation,58083,,عن ابن عمر، أن غَيْلَانَ بن سَلَمَةَ الثقفي أَسْلَمَ وله عشر نِسْوَةٍ في الجاهلية، فَأَسْلَمْنَ معه، « فَأَمَرَهُ النبي صلى الله عليه وسلم أن يَتَخَيَّرَ أربعا مِنْهُنَّ».
58084,1,1,Sahih al-Bukhari,Revelation,58084,,عن ابن عباس قال: «رَدَّ النبي صلى الله عليه وسلم ابنته زينب على أبي العاص بن الرَّبِيع بَعْدَ سِتّ سِنين بالنكاح الأول، ولم يُحْدِث نكاحًا».
